Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date
48.71,35.57,42.71,74.14,103.86,122.86,109.14,87.57,38.25,43.0,174.43,145.0,118.71,126.37090909090908,144.43,114.86,54.25,224.43,18.0,33.38,43.38,22.63,2021-02-02
46.75,35.88,42.0,75.13,102.75,123.75,110.88,85.25,38.29,43.29,178.63,143.83,118.25,125.77538461538462,144.5,115.5,54.43,224.43,17.86,33.14,44.86,22.14,2021-02-03
47.0,36.0,42.13,74.75,103.25,123.88,109.88,85.13,37.88,43.38,179.0,144.0,119.25,124.60880000000002,144.88,116.63,53.63,223.88,18.0,33.5,46.13,22.5,2021-02-04
47.57,36.29,41.14,75.43,103.57,123.86,109.29,84.29,38.0,43.29,180.29,144.0,117.29,124.3384,144.86,115.29,55.43,224.86,18.43,30.71,46.43,22.14,2021-02-05
46.89,36.11,43.22,74.67,104.89,123.67,108.78,86.44,37.78,43.11,177.0,147.71,118.11,125.16619047619048,144.22,115.78,53.56,223.88,17.67,32.44,45.78,23.22,2021-02-06
46.75,35.13,43.75,73.63,104.63,123.75,108.0,86.63,37.75,43.75,176.63,149.0,119.13,126.1870588235294,144.63,116.38,53.5,213.71,17.5,32.88,45.38,23.0,2021-02-07
46.67,35.89,42.89,74.67,105.0,124.78,110.22,87.0,37.78,43.11,178.33,146.57,118.56,124.1024,145.38,115.75,52.89,223.88,18.33,33.0,44.89,23.89,2021-02-08
46.67,36.11,42.89,74.89,105.22,125.44,110.22,87.0,37.78,43.11,178.33,146.57,119.11,123.51692307692308,146.89,116.22,52.67,223.88,18.33,33.11,45.0,23.78,2021-02-09
46.78,36.0,42.78,75.56,105.78,125.22,109.75,86.33,37.78,43.11,177.78,146.43,119.78,123.49653846153848,147.44,117.44,52.78,225.13,18.44,33.56,45.67,25.56,2021-02-10
46.78,36.0,42.78,75.44,106.11,124.89,110.44,85.11,37.89,43.11,177.67,146.43,119.89,123.656,147.44,117.44,53.11,223.63,18.67,33.44,47.44,25.78,2021-02-11
46.78,36.0,42.56,75.44,106.0,125.22,109.89,85.22,37.89,43.11,177.22,146.43,119.78,122.96153846153848,147.33,117.56,53.22,223.88,18.89,32.89,48.56,26.78,2021-02-12
47.0,36.33,42.89,75.89,106.11,125.0,110.0,85.89,38.0,43.11,177.33,146.57,119.89,125.68842105263155,147.44,117.67,53.44,223.88,19.0,33.11,48.56,26.89,2021-02-13
45.86,35.43,43.71,74.71,107.29,125.29,109.57,86.86,38.0,43.86,176.29,149.2,121.86,122.310625,148.29,118.29,54.0,212.67,18.86,32.71,49.43,27.86,2021-02-14
46.33,35.89,42.67,74.78,105.11,124.33,109.89,85.33,37.78,43.11,178.56,142.0,122.56,126.39478260869566,148.22,117.78,53.78,234.67,19.33,33.67,52.0,30.56,2021-02-15
46.33,35.33,42.44,74.44,104.89,124.22,109.78,84.89,37.78,43.33,178.44,141.86,122.56,126.73478260869564,149.22,118.67,53.33,241.78,19.44,34.67,53.22,31.22,2021-02-16
46.22,35.11,42.44,74.44,105.0,124.11,110.0,84.44,37.56,43.33,178.78,143.43,121.78,127.872,147.56,119.22,53.33,234.67,18.67,33.44,52.44,30.56,2021-02-17
46.56,35.44,42.56,74.67,106.33,124.22,110.0,84.44,37.56,43.33,178.56,143.43,122.11,125.1488,148.22,119.44,53.33,234.67,18.67,32.78,53.67,31.0,2021-02-18
45.88,35.25,43.63,74.38,106.88,124.75,110.75,85.13,37.75,44.13,177.38,141.67,121.5,128.15375,148.5,119.75,52.5,222.88,18.88,33.88,53.0,29.63,2021-02-19
45.89,35.56,42.67,74.89,107.11,124.44,110.78,84.33,37.67,43.44,177.33,141.43,120.44,125.96380952380952,148.22,119.67,52.89,230.78,19.0,33.33,53.22,29.67,2021-02-20
45.0,34.43,44.14,73.86,106.29,123.43,109.29,85.57,37.88,44.13,178.14,146.8,121.0,128.7294117647059,149.29,120.71,53.0,222.63,18.88,35.71,53.86,29.43,2021-02-21
46.0,35.89,42.56,74.78,107.22,123.89,110.78,84.33,37.56,43.44,176.89,141.29,120.56,127.42478260869564,148.33,119.67,52.56,230.78,18.89,33.11,54.22,27.44,2021-02-22
46.0,35.89,42.56,74.78,107.33,123.44,110.89,84.22,37.89,43.44,176.78,141.57,122.11,128.20826086956524,148.78,120.78,52.89,230.78,19.0,32.89,54.22,26.33,2021-02-23
46.11,35.67,42.44,74.78,107.44,123.44,110.89,81.67,37.78,43.44,178.56,141.43,122.33,126.72538461538464,150.22,122.56,52.22,230.78,18.89,32.44,53.44,23.22,2021-02-24
46.75,36.25,42.13,76.63,108.38,125.13,111.88,80.75,37.75,43.38,179.25,141.57,121.0,128.59695652173914,150.63,122.38,53.25,232.0,19.25,31.5,53.0,21.38,2021-02-25
46.22,35.78,42.67,75.0,107.67,123.78,110.89,81.78,37.78,43.44,179.44,143.57,122.44,129.425,151.78,123.67,52.33,230.67,19.0,32.78,52.0,20.11,2021-02-26
46.88,36.5,42.38,77.0,109.38,126.13,111.63,81.0,37.75,43.38,180.0,143.43,120.75,127.4514285714286,152.13,123.25,53.25,232.0,19.38,29.75,49.88,18.13,2021-02-27
45.86,35.43,44.43,74.57,109.0,124.14,110.0,82.86,37.43,44.29,179.86,146.8,122.29,127.52500000000002,151.71,124.29,49.86,223.0,18.86,33.14,50.29,18.57,2021-02-28
46.44,36.11,42.67,75.44,108.44,125.0,111.22,82.0,37.78,43.44,179.11,143.14,122.33,130.25480000000002,152.33,124.33,52.33,230.67,19.0,30.67,47.11,20.33,2021-03-01
46.63,35.63,43.75,74.75,107.5,124.25,111.13,82.38,37.88,44.13,179.13,141.83,122.5,131.89875,152.5,124.63,52.0,231.63,19.0,32.25,46.38,21.0,2021-03-02
47.13,36.38,42.25,76.63,108.5,125.13,112.13,80.88,37.88,43.38,180.25,143.43,120.75,128.7125,154.0,124.5,53.0,241.0,19.5,29.0,45.63,18.75,2021-03-03
48.86,37.0,41.29,76.29,109.0,125.29,112.71,81.86,38.0,43.29,179.57,139.0,121.57,128.99304347826086,153.0,123.43,53.71,244.0,19.43,30.14,44.43,19.14,2021-03-04
47.0,36.38,42.5,76.63,108.5,124.75,112.25,81.0,37.88,43.38,180.38,144.0,121.13,129.42333333333332,155.13,124.5,53.0,241.0,19.5,29.25,43.0,18.5,2021-03-05
46.56,35.78,43.0,74.89,107.33,123.33,111.44,81.78,37.89,43.44,180.0,144.57,122.78,126.7547619047619,154.67,125.0,52.22,240.78,19.11,31.11,43.67,19.44,2021-03-06
48.43,36.14,40.86,77.0,108.86,124.57,111.0,78.57,38.14,43.57,183.29,147.83,122.71,127.79842105263158,156.86,126.57,53.43,227.14,19.43,29.29,40.43,18.43,2021-03-07
48.14,36.0,41.0,77.29,109.14,124.86,111.29,78.71,38.14,43.57,182.86,147.17,122.57,130.31333333333336,157.86,127.29,53.29,224.43,19.43,27.86,38.86,17.0,2021-03-08
49.0,37.29,41.43,77.29,110.43,126.29,113.57,82.86,38.71,44.0,181.14,144.17,123.86,130.48333333333332,158.0,126.43,55.0,255.5,19.57,29.29,37.29,17.57,2021-03-09
47.0,36.38,42.5,76.38,109.5,124.75,112.13,81.13,38.0,43.43,179.57,144.17,121.43,129.5757142857143,159.71,126.43,52.0,243.86,19.57,27.14,35.71,17.43,2021-03-10
48.86,36.71,40.71,75.71,109.29,124.14,111.86,81.14,38.0,43.29,177.43,145.0,121.71,130.6361111111111,158.57,127.0,53.43,226.0,19.43,27.43,32.86,15.71,2021-03-11
50.17,36.33,39.0,76.33,109.33,123.83,111.33,79.33,38.33,43.5,179.17,148.4,123.0,129.75047619047618,160.5,128.17,53.67,226.0,19.5,28.83,33.83,16.67,2021-03-12
46.88,36.0,43.25,74.0,108.38,122.5,110.75,82.25,38.0,43.5,176.88,151.33,122.75,129.06900000000002,160.38,128.25,51.63,225.0,19.13,27.88,33.88,17.5,2021-03-13
46.38,35.25,43.5,74.13,108.38,121.75,110.38,81.88,38.0,44.13,177.75,149.0,122.25,129.04736842105262,158.88,128.63,51.63,257.5,19.0,30.0,34.13,17.88,2021-03-14
46.88,36.0,42.57,76.0,109.0,122.13,111.38,80.38,37.88,43.38,180.71,150.14,120.86,129.51958333333332,160.13,128.13,52.63,266.88,19.5,27.0,28.88,15.38,2021-03-15
46.88,36.13,42.57,76.13,109.25,122.25,111.5,80.5,37.88,43.38,180.38,148.71,121.5,133.8404347826087,160.25,128.13,52.63,266.88,19.5,26.88,29.0,15.0,2021-03-16
47.71,35.57,41.14,76.71,109.0,121.14,111.0,79.29,38.14,43.57,182.0,154.67,122.86,131.6504347826087,161.86,129.71,52.71,225.14,19.57,27.71,29.86,15.29,2021-03-17
47.71,35.57,41.14,76.71,109.0,121.14,111.0,79.29,38.14,43.57,182.0,154.67,122.86,131.9992,161.86,129.71,52.71,225.14,19.57,27.71,29.29,15.29,2021-03-18
47.71,35.57,41.14,76.86,109.71,121.71,111.0,79.29,38.14,43.57,182.0,154.67,123.86,131.95166666666668,161.86,130.43,52.71,225.14,19.57,27.57,29.29,14.86,2021-03-19
47.71,35.57,41.14,76.86,109.71,121.71,111.0,79.29,38.14,43.57,182.0,154.67,123.86,131.4340909090909,161.86,130.43,52.71,225.14,19.57,27.43,28.0,14.71,2021-03-20
48.0,35.17,42.33,76.83,110.0,121.5,111.0,79.5,38.33,44.5,182.33,154.2,123.83,132.03736842105266,161.0,131.0,52.5,213.5,19.5,28.67,28.67,15.33,2021-03-21
47.0,35.57,43.71,76.0,109.14,121.43,111.57,81.14,38.0,44.14,180.71,153.5,122.14,135.266,161.57,129.14,52.86,262.86,19.57,26.86,27.14,14.0,2021-03-22
47.0,35.13,41.5,75.25,108.0,120.5,109.88,80.63,38.13,43.63,184.63,155.5,123.75,133.74576923076924,165.38,131.5,52.13,224.5,19.25,26.0,25.88,14.63,2021-03-23
46.33,35.44,42.89,73.67,107.89,120.0,110.56,82.11,37.78,43.44,183.33,154.0,122.56,133.91846153846154,164.11,130.33,52.22,261.89,19.33,25.78,25.78,15.33,2021-03-24
46.88,35.88,42.63,75.0,108.63,120.88,111.5,81.13,37.75,43.38,181.75,154.0,122.63,135.1714814814815,163.0,129.38,53.13,266.88,19.63,25.75,25.75,14.25,2021-03-25
46.88,35.88,42.63,75.0,108.63,120.88,111.5,81.13,37.75,43.38,182.25,154.0,122.63,133.21791666666667,163.38,129.5,53.0,266.88,19.63,25.63,25.13,13.75,2021-03-26
46.8,35.0,42.2,74.6,108.4,119.2,111.2,80.4,38.0,44.8,184.2,157.75,124.2,133.09454545454545,164.6,131.6,53.6,212.2,19.4,25.8,23.8,13.8,2021-03-27
47.0,35.57,43.86,74.71,108.71,120.57,111.57,81.57,37.86,44.14,182.14,153.5,122.43,133.7157894736842,162.86,129.86,53.0,262.86,19.43,26.43,25.0,13.57,2021-03-28
46.25,35.0,44.0,73.75,108.88,119.88,110.0,83.38,37.88,44.13,184.75,156.0,122.63,135.4035294117647,165.5,131.0,51.75,257.5,19.0,26.13,24.0,14.25,2021-03-29
47.71,35.57,41.14,75.29,108.57,120.43,111.0,80.57,38.0,43.57,184.43,155.5,124.0,134.5353846153846,165.71,130.86,53.29,225.14,19.57,25.86,24.29,13.29,2021-03-30
47.0,35.75,42.75,75.75,108.88,121.38,111.25,82.13,37.75,43.38,182.75,154.0,122.25,134.8420833333333,165.0,129.38,52.88,266.88,19.63,26.13,24.38,13.13,2021-03-31
47.0,35.13,41.63,74.0,107.13,119.75,110.0,81.75,38.0,43.63,186.0,157.17,125.88,134.33576923076924,168.88,131.75,52.5,230.75,19.13,25.5,23.75,13.88,2021-04-01
45.4,34.6,43.4,73.8,107.4,119.0,109.4,83.6,37.67,46.0,187.33,168.0,130.67,133.18208333333334,174.33,134.33,49.67,206.67,18.33,25.67,25.0,14.0,2021-04-02
47.29,34.86,43.0,74.0,107.43,119.86,110.29,82.71,38.33,44.67,186.33,159.75,127.83,133.75083333333333,171.0,133.0,52.0,221.67,19.0,24.17,23.67,13.83,2021-04-03
47.14,34.71,42.86,73.57,107.0,119.43,109.86,82.29,38.33,44.67,186.67,159.75,127.67,132.995,171.0,133.17,52.0,221.67,19.0,24.17,23.67,13.83,2021-04-04
48.8,36.0,39.6,74.8,108.2,119.2,110.2,82.0,37.6,43.6,184.4,155.25,122.4,137.14111111111112,165.8,130.0,52.4,237.2,19.6,26.4,23.8,11.0,2021-04-05
46.4,34.6,40.8,74.8,107.2,118.6,110.4,78.8,38.2,43.2,186.2,154.5,122.8,138.1936,167.0,132.2,52.8,230.2,19.6,26.2,22.8,12.6,2021-04-06
47.86,35.86,41.29,75.57,109.0,120.0,111.14,80.86,38.17,43.5,184.71,157.17,123.43,137.1823076923077,166.14,130.43,54.0,234.33,19.83,25.0,21.86,12.86,2021-04-07
47.63,35.88,42.38,73.88,109.13,120.5,110.63,84.25,37.88,43.38,183.88,154.67,125.5,137.31000000000003,167.38,129.75,52.63,273.13,19.13,26.25,22.13,13.0,2021-04-08
47.63,36.0,42.5,74.0,109.5,120.75,111.0,84.38,37.88,43.38,184.89,155.43,124.33,136.43291666666667,167.56,129.78,52.63,273.13,19.13,26.38,21.5,12.88,2021-04-09
47.57,35.71,41.43,75.43,108.86,120.0,111.14,81.0,38.14,43.57,184.71,157.17,123.43,136.07099999999997,166.14,129.71,53.29,232.29,19.71,25.71,20.43,11.86,2021-04-10
46.88,35.25,41.88,74.25,108.0,119.75,110.13,82.13,38.29,43.71,186.14,159.2,127.14,135.39777777777778,170.43,131.29,52.14,232.14,19.29,24.14,21.57,13.57,2021-04-11
46.0,35.33,43.11,74.22,108.89,120.22,110.22,83.11,37.89,43.44,186.44,155.29,124.33,137.23115384615386,167.56,129.67,52.11,267.22,19.22,26.67,21.78,13.22,2021-04-12
47.14,34.86,43.0,74.29,107.86,119.71,110.29,82.43,38.29,44.43,189.0,157.2,126.43,138.22750000000002,169.29,131.43,52.29,221.57,19.14,27.43,21.71,13.57,2021-04-13
45.5,34.25,42.25,73.0,105.75,119.0,109.0,81.75,38.25,43.5,191.75,161.0,128.25,135.1815,173.25,136.0,50.75,220.0,18.75,24.5,22.0,14.75,2021-04-14
46.13,35.13,44.38,74.38,109.63,120.25,110.63,83.63,38.0,44.13,187.38,155.17,124.38,138.55200000000002,167.63,130.25,51.88,263.75,19.13,27.0,21.63,13.5,2021-04-15
46.11,35.44,43.22,74.67,109.89,120.56,110.56,83.22,37.89,43.44,186.78,155.43,124.67,138.8048,165.67,129.89,52.11,267.22,19.22,27.25,21.88,13.38,2021-04-16
47.0,35.25,42.0,74.5,109.25,120.13,110.25,82.38,38.29,43.71,188.71,159.2,127.86,135.55954545454546,168.0,131.43,52.14,232.14,19.29,24.71,21.57,12.71,2021-04-17
45.29,35.0,44.57,73.86,110.29,120.29,110.71,84.43,38.0,44.5,187.17,158.5,127.0,135.80588235294115,166.17,130.17,51.5,269.83,19.0,25.17,21.67,13.67,2021-04-18
46.33,35.22,43.11,74.33,109.67,120.11,110.22,83.78,37.89,43.44,187.22,155.29,126.56,143.6468,165.78,130.78,52.11,267.22,19.33,26.67,21.56,12.56,2021-04-19
46.44,35.33,43.11,74.33,109.67,120.11,110.22,83.78,37.89,43.44,187.11,155.43,126.33,143.576,165.78,130.78,52.22,267.22,19.33,26.78,20.78,12.22,2021-04-20
46.44,35.33,43.22,74.67,109.78,120.22,110.22,83.78,37.89,43.44,188.56,156.29,127.78,137.5025,166.44,131.56,52.11,267.22,19.33,26.67,20.89,12.0,2021-04-21
46.56,35.33,43.11,75.56,110.44,120.22,110.22,83.78,38.0,43.44,191.33,156.71,129.67,143.0724,168.11,133.33,52.11,267.22,19.33,26.89,20.89,12.33,2021-04-22
46.56,35.33,43.11,75.67,110.44,120.22,110.22,83.78,38.11,43.44,191.78,158.0,130.78,142.88458333333332,167.89,134.22,52.22,265.56,19.33,26.67,21.22,12.33,2021-04-23
46.63,35.0,44.25,75.5,110.63,119.88,110.25,84.25,38.13,44.13,192.88,158.17,131.63,140.714,168.0,135.13,51.88,263.75,19.25,27.38,21.38,12.63,2021-04-24
53.25,36.75,42.25,76.5,110.5,120.75,112.25,83.5,39.0,45.0,187.25,160.0,131.75,140.58789473684212,166.75,131.75,53.75,222.5,19.75,25.75,21.75,12.75,2021-04-25
46.63,35.0,44.25,75.5,110.63,119.88,110.25,84.25,38.13,44.13,193.5,158.17,132.63,144.45541666666668,168.0,135.13,51.88,263.75,19.25,27.13,21.13,12.5,2021-04-26
46.56,35.33,43.11,75.67,110.44,120.22,110.22,83.78,38.0,43.44,192.33,158.0,131.67,144.73037037037037,167.89,134.22,52.11,267.22,19.33,26.56,21.11,12.11,2021-04-27
47.13,35.13,44.38,76.63,111.0,120.75,110.38,84.88,38.25,44.13,194.5,158.83,134.5,145.39038461538462,169.25,137.25,52.0,267.75,19.25,27.38,21.88,12.5,2021-04-28
46.67,35.33,43.11,76.22,110.44,120.89,110.22,84.33,38.0,43.44,192.78,158.57,132.78,143.1648,169.56,136.22,52.11,267.22,19.33,26.67,21.33,11.78,2021-04-29
47.63,36.0,42.88,77.88,111.38,121.75,111.38,84.0,38.0,43.38,189.71,155.33,132.86,143.61166666666668,167.86,133.57,53.0,273.13,19.75,26.86,21.71,11.14,2021-04-30
50.0,35.5,41.0,78.25,111.75,120.25,110.25,82.5,38.0,45.0,196.25,157.67,132.75,145.47600000000003,170.25,136.5,51.75,222.75,19.75,29.25,22.75,10.0,2021-05-01
52.0,35.0,32.0,75.0,110.0,118.0,105.0,80.0,36.0,43.0,200.0,158.05263157894737,119.0,144.13111111111112,180.0,148.0,45.0,220.0,20.0,25.0,20.0,8.0,2021-05-02
47.71,35.43,41.14,77.43,110.29,120.86,110.71,81.0,38.14,43.57,194.14,160.5,132.71,146.03791666666666,171.0,138.29,53.29,232.29,19.71,26.33,20.67,10.83,2021-05-03
47.13,35.75,42.88,77.5,111.13,121.25,111.13,83.63,38.0,43.38,192.13,158.57,132.38,144.96173913043478,169.75,136.5,53.25,273.13,19.75,26.75,22.0,11.0,2021-05-04
46.71,36.0,42.86,77.57,111.43,121.43,111.29,84.57,37.86,43.43,193.14,160.0,131.86,146.06863636363636,169.71,136.29,53.0,273.57,19.71,26.14,22.29,11.29,2021-05-05
48.0,35.86,41.33,77.71,110.71,121.0,110.86,82.14,38.29,43.57,194.71,160.83,133.0,146.43761904761902,171.43,138.43,53.57,232.29,19.71,26.43,21.71,10.71,2021-05-07
48.17,35.33,42.8,77.83,111.0,120.67,111.0,82.5,38.5,44.5,196.67,161.6,134.5,144.5761904761905,172.17,140.33,53.33,221.83,19.67,27.83,22.0,11.5,2021-05-08
48.33,35.5,42.8,77.83,111.0,120.67,111.0,82.5,38.5,44.5,196.67,161.6,134.5,149.77,172.17,140.33,53.5,221.83,19.67,27.83,22.0,11.67,2021-05-09
49.71,37.0,42.0,78.43,112.86,122.29,112.0,85.57,38.86,43.86,192.14,156.67,133.71,147.74391304347827,169.43,136.0,55.43,297.5,19.71,28.86,23.57,14.14,2021-05-10
49.43,36.86,42.14,78.14,113.43,121.86,111.14,86.29,38.29,43.14,191.43,154.17,131.14,147.99666666666667,168.57,141.43,54.29,280.71,19.71,28.43,22.57,11.86,2021-05-11
48.17,36.5,42.0,78.5,113.83,121.33,110.17,85.67,37.83,43.17,193.0,155.2,130.5,147.8791304347826,168.33,141.83,52.83,290.83,19.83,29.5,24.0,11.0,2021-05-12
46.0,35.17,44.67,78.83,112.67,120.67,109.83,84.67,38.0,44.17,197.33,159.4,129.67,147.27818181818182,171.17,145.83,52.0,278.33,19.83,29.5,23.67,11.33,2021-05-13
46.83,35.33,41.33,78.5,112.33,120.83,109.67,81.83,37.83,43.67,199.67,160.2,134.17,148.8442857142857,176.67,147.0,52.0,234.33,19.83,27.33,22.67,11.0,2021-05-14
45.8,35.2,40.8,78.8,112.8,121.0,109.6,82.2,37.6,43.8,202.0,162.75,133.8,147.34173913043475,178.0,148.8,51.4,227.2,19.8,26.6,22.2,10.4,2021-05-15
49.0,37.0,33.0,76.0,111.5,120.5,106.0,80.5,36.5,40.5,199.0,157.0,134.0,146.31842105263158,187.0,146.5,49.5,257.5,20.0,23.5,20.0,9.5,2021-05-16
48.14,36.14,42.14,79.71,113.57,122.43,110.71,83.43,38.29,42.0,198.86,160.0,136.43,147.82478260869567,177.0,146.71,53.86,232.29,19.71,26.57,22.43,12.0,2021-05-17
48.17,35.83,43.5,80.17,114.0,122.67,110.83,85.17,38.5,42.17,199.0,160.6,134.33,150.52999999999997,174.5,147.0,53.83,221.83,19.67,27.17,23.17,13.17,2021-05-18
48.83,36.83,43.17,80.0,113.83,123.67,111.0,85.83,38.5,41.83,197.0,162.8,137.0,149.37571428571428,177.83,147.5,53.83,234.17,19.83,25.5,22.17,11.8,2021-05-19
46.67,35.67,42.0,80.0,113.5,121.83,109.67,83.17,37.83,41.83,200.83,160.2,134.17,150.01304347826087,178.17,147.67,52.33,234.33,19.83,28.33,23.0,12.0,2021-05-20
48.14,36.14,42.14,79.71,113.86,122.71,110.71,84.57,38.29,41.57,198.86,160.0,136.43,151.47238095238097,177.14,146.71,53.86,232.29,19.71,27.43,22.14,12.0,2021-05-21
45.6,35.2,40.8,80.0,113.2,121.4,109.6,83.8,37.6,42.2,202.0,162.75,133.8,149.25150000000002,179.8,148.8,51.8,227.2,19.8,28.0,22.2,11.75,2021-05-22
48.14,36.14,42.14,79.71,113.86,122.71,110.71,84.57,38.29,41.57,198.86,160.0,136.43,150.05375,177.14,146.71,53.86,232.29,19.71,28.43,23.86,15.43,2021-05-23
46.67,35.67,42.0,80.83,113.5,121.83,109.33,83.17,37.83,41.5,202.0,162.2,137.5,151.40857142857143,177.33,146.67,52.33,234.33,19.83,30.33,29.67,14.33,2021-06-07
47.25,35.5,42.5,79.5,112.88,121.63,109.5,84.88,38.25,41.25,199.5,162.0,140.5,153.88958333333335,177.13,144.38,53.0,230.75,19.25,30.86,30.86,15.43,2021-06-08
47.63,35.63,42.5,79.5,113.13,121.63,109.5,84.88,38.25,41.25,200.25,163.17,141.63,153.2031818181818,179.25,145.0,53.13,230.75,19.25,29.63,30.0,15.0,2021-06-09
47.25,35.5,42.5,79.5,113.13,121.63,109.5,84.88,38.25,41.25,200.13,163.33,141.63,153.6621739130435,179.25,145.0,53.13,230.75,19.25,29.38,30.13,14.63,2021-06-10
47.13,35.5,42.5,79.5,112.88,121.38,109.25,84.75,38.25,41.25,200.13,163.33,141.63,153.88652173913042,179.25,145.0,53.0,230.75,19.25,28.63,30.25,14.0,2021-06-11
45.71,35.0,42.43,80.0,112.43,121.14,108.14,84.0,37.86,41.43,202.0,164.0,139.29,152.2745,179.86,145.71,51.57,232.29,19.29,29.71,31.14,14.71,2021-06-12
48.17,35.67,43.5,80.33,113.67,121.5,110.33,84.5,38.5,42.0,200.83,164.4,137.83,150.8194117647059,175.5,144.33,53.83,221.83,19.67,28.5,29.5,13.83,2021-06-13
47.13,36.11,43.89,79.78,113.67,121.22,110.22,86.22,38.33,41.33,201.33,162.71,142.0,151.4227272727273,178.56,143.44,53.11,270.89,19.33,28.0,29.25,13.38,2021-06-14
47.5,35.75,42.5,79.25,113.13,121.63,109.5,84.88,38.25,41.25,200.88,163.5,141.63,151.81454545454545,179.63,144.63,53.13,230.75,19.25,27.88,30.13,13.38,2021-06-15
47.13,35.63,42.5,79.25,112.88,121.38,109.25,84.88,38.25,41.25,201.13,163.33,141.63,154.17521739130433,178.75,144.5,53.0,230.75,19.25,28.25,30.56,14.11,2021-06-16
47.5,35.75,42.5,79.25,113.13,121.0,109.5,85.5,38.38,41.25,199.75,167.17,141.5,152.79521739130436,177.38,142.75,53.25,230.88,19.38,27.88,30.0,13.75,2021-06-17
47.71,35.43,43.71,79.57,113.0,120.71,109.43,85.43,38.57,41.71,199.86,169.2,138.29,150.38279999999995,174.57,141.14,53.0,242.57,19.14,29.0,31.17,14.33,2021-06-18
47.29,35.29,43.86,79.86,112.86,120.57,109.43,85.14,38.57,41.71,199.86,168.8,138.14,152.19173913043477,174.29,141.0,52.71,221.57,19.14,28.29,30.43,14.43,2021-06-19
46.33,35.67,42.0,80.17,113.67,120.83,109.17,82.83,38.0,41.67,204.0,164.0,138.67,150.43105263157895,179.5,145.83,52.33,234.33,19.83,28.33,29.5,13.33,2021-06-20
47.13,35.88,42.63,79.25,112.75,120.25,109.38,84.63,38.5,41.0,198.88,167.0,140.63,149.4595833333333,176.63,138.75,52.75,230.75,19.25,28.25,30.13,14.63,2021-06-21
47.86,36.43,43.57,79.43,111.86,120.0,109.14,85.71,38.43,40.86,197.29,171.4,141.71,152.01041666666666,177.29,138.43,52.57,232.14,19.29,28.29,30.71,15.86,2021-06-22
46.33,36.0,42.17,79.5,112.33,119.17,108.0,83.0,37.67,41.0,204.17,166.2,137.67,150.46269230769232,177.33,139.8,51.5,234.33,19.67,30.8,31.4,15.8,2021-06-23
47.0,35.88,42.75,79.0,112.13,119.0,107.88,84.75,38.25,40.75,198.88,168.83,139.88,150.05200000000002,174.88,137.29,52.75,230.75,19.25,28.38,30.75,16.25,2021-06-24
47.0,35.88,42.75,77.88,112.0,118.38,107.75,86.13,38.33,41.22,198.0,169.0,141.13,153.25916666666666,174.5,135.0,52.67,265.44,19.33,28.0,30.5,18.13,2021-06-25
47.14,35.57,44.0,78.0,111.57,117.71,107.43,86.86,38.57,41.29,197.71,171.0,137.71,149.4431818181818,170.71,132.14,52.57,221.57,19.14,28.57,31.14,19.14,2021-06-26
47.14,35.57,44.0,78.0,111.57,117.71,107.43,86.86,38.57,41.29,197.71,171.0,137.71,149.473,170.71,132.14,52.57,221.57,19.14,28.43,31.0,18.57,2021-06-27
47.71,36.43,42.43,79.0,111.86,118.43,109.0,85.29,38.29,40.86,198.86,168.67,139.43,149.81320000000002,172.43,133.57,53.57,232.29,19.71,28.29,30.29,17.14,2021-06-28
47.0,35.88,42.75,78.0,111.5,118.38,107.88,86.13,38.38,40.88,197.88,168.67,141.0,151.96200000000002,173.25,134.38,52.75,230.75,19.25,28.0,30.75,17.38,2021-06-29
46.75,36.0,42.75,77.38,110.38,116.88,106.88,87.0,38.38,40.88,197.88,168.83,141.75,152.8995833333333,172.71,135.57,52.63,230.75,19.25,26.88,30.5,17.63,2021-06-30
46.75,36.0,42.75,77.13,110.25,116.88,106.75,87.0,38.38,40.88,197.88,168.67,141.5,153.12083333333334,172.75,132.13,52.63,229.88,19.25,26.56,29.89,16.78,2021-07-01
46.33,36.0,40.67,76.5,109.33,115.5,107.17,84.83,38.0,40.17,199.17,168.6,140.67,151.14208333333332,172.0,134.67,53.17,239.33,19.67,27.0,29.5,16.83,2021-07-02
46.75,36.0,42.75,77.13,110.25,116.88,106.75,87.0,38.38,40.88,197.88,168.67,141.5,146.875,172.25,132.13,52.63,229.5,19.25,27.38,30.88,17.38,2021-07-03
47.67,36.33,45.33,77.5,109.5,116.5,105.67,88.17,38.83,41.5,195.67,177.25,139.17,147.74736842105264,167.67,127.0,52.17,220.0,19.17,26.83,31.0,17.5,2021-07-04
46.75,36.0,42.25,76.75,110.38,116.5,106.75,87.0,38.38,40.88,197.75,168.67,141.0,151.17608695652177,171.88,131.75,52.63,229.5,19.25,27.25,30.63,17.5,2021-07-05
46.38,35.88,44.88,76.88,110.0,115.88,106.13,86.63,38.5,41.88,199.88,173.83,136.5,150.33384615384617,164.88,126.13,52.38,262.5,19.13,27.38,30.88,17.75,2021-07-06
